suite,task,scale,difficulty,category,version,official_group,repo,commit,mode,repeat,oracle,provider,model,harness_backend,execution_boundary,trace_backend,wall_s,recovery_wall_s,prompt_tokens,completion_tokens,total_tokens,tool_calls,usage_source,model_calls,harness_returncode,harness_stdout,harness_stderr,recovery_ledger_steps,rollback_targets,regenerated_paths,independent_retained,independent_unchanged,documents_valid,derived_removed,host_leak_before_commit,tests_rc,tests_ok,finished,finish_called,committed,success,injected,error,verifier_stdout,verifier_stderr
swe,django__django-10914,short,,django/django,3.0,django/django,django/django,e7fd69d051eaa67cb17f172a39b57253e9cb831a,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,21.557136,11.798519,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-10914-whole_branch_abort-0-a62c3i67/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-10914-whole_branch_abort-0-a62c3i67/repo/django"", ""tmp/agenttx-swe-django__django-10914-whole_branch_abort-0-a62c3i67/repo/django/conf"", ""tmp/agenttx-swe-django__django-10914-whole_branch_abort-0-a62c3i67/repo/django/conf/global_settings.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.000s

OK
"
swe,django__django-10924,short,,django/django,3.0,django/django,django/django,bceadd2788dc2dad53eba0caae172bd8522fd483,causal,0,True,oracle,oracle,oracle,oracle,strace,49.661401,39.848528,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/django"", ""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/django/db"", ""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/django/db/models"", ""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-10924-causal-0-m5teooms/repo/django/db/models/fields/__init__.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.000s

OK
"
swe,django__django-10924,short,,django/django,3.0,django/django,django/django,bceadd2788dc2dad53eba0caae172bd8522fd483,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,21.595394,11.783778,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/django"", ""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/django/db"", ""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/django/db/models"", ""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-10924-temporal_checkpoint-0-5attjten/repo/django/db/models/fields/__init__.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.000s

OK
"
swe,django__django-10924,short,,django/django,3.0,django/django,django/django,bceadd2788dc2dad53eba0caae172bd8522fd483,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,21.689075,11.837787,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/django"", ""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/django/db"", ""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/django/db/models"", ""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-10924-whole_branch_abort-0-sihl9lwx/repo/django/db/models/fields/__init__.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.000s

OK
"
swe,django__django-11001,medium,,django/django,3.0,django/django,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,causal,0,True,oracle,oracle,oracle,oracle,strace,109.363822,97.596711,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/django"", ""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/django/db"", ""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/django/db/models"", ""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/django/db/models/sql"", ""tmp/agenttx-swe-django__django-11001-causal-0-16qgcyuc/repo/django/db/models/sql/compiler.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
..
----------------------------------------------------------------------
Ran 2 tests in 0.004s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11001,medium,,django/django,3.0,django/django,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,23.444671,11.983319,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/django"", ""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/django/db"", ""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/django/db/models"", ""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/django/db/models/sql"", ""tmp/agenttx-swe-django__django-11001-temporal_checkpoint-0-j05vb2ne/repo/django/db/models/sql/compiler.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
..
----------------------------------------------------------------------
Ran 2 tests in 0.004s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11001,medium,,django/django,3.0,django/django,django/django,ef082ebb84f00e38af4e8880d04e8365c2766d34,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,23.430708,12.031945,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/django"", ""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/django/db"", ""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/django/db/models"", ""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/django/db/models/sql"", ""tmp/agenttx-swe-django__django-11001-whole_branch_abort-0-6vw35yvq/repo/django/db/models/sql/compiler.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
..
----------------------------------------------------------------------
Ran 2 tests in 0.004s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11019,long,,django/django,3.0,django/django,django/django,93e892bb645b16ebaf287beb5fe7f3ffe8d10408,causal,0,True,oracle,oracle,oracle,oracle,strace,107.064088,93.776803,0,0,0,0,oracle,0,0,,,3,"[0, 4, 5]","[""tmp/agenttx-swe-django__django-11019-causal-0-t5480i3c/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11019-causal-0-t5480i3c/repo/django"", ""tmp/agenttx-swe-django__django-11019-causal-0-t5480i3c/repo/django/forms"", ""tmp/agenttx-swe-django__django-11019-causal-0-t5480i3c/repo/django/forms/widgets.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
................
----------------------------------------------------------------------
Ran 16 tests in 0.148s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11019,long,,django/django,3.0,django/django,django/django,93e892bb645b16ebaf287beb5fe7f3ffe8d10408,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,25.863256,12.507433,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4, 5]","[""tmp/agenttx-swe-django__django-11019-temporal_checkpoint-0-_utvquv7/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11019-temporal_checkpoint-0-_utvquv7/repo/django"", ""tmp/agenttx-swe-django__django-11019-temporal_checkpoint-0-_utvquv7/repo/django/forms"", ""tmp/agenttx-swe-django__django-11019-temporal_checkpoint-0-_utvquv7/repo/django/forms/widgets.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
................
----------------------------------------------------------------------
Ran 16 tests in 0.151s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11019,long,,django/django,3.0,django/django,django/django,93e892bb645b16ebaf287beb5fe7f3ffe8d10408,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,25.757541,12.661203,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4, 5]","[""tmp/agenttx-swe-django__django-11019-whole_branch_abort-0-3lefhiju/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11019-whole_branch_abort-0-3lefhiju/repo/django"", ""tmp/agenttx-swe-django__django-11019-whole_branch_abort-0-3lefhiju/repo/django/forms"", ""tmp/agenttx-swe-django__django-11019-whole_branch_abort-0-3lefhiju/repo/django/forms/widgets.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2, 3], ""derived_step"": 4, ""test_run_step"": 5, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
................
----------------------------------------------------------------------
Ran 16 tests in 0.145s

OK
Destroying test database for alias 'default'...
"
swe,django__django-11039,short,,django/django,3.0,django/django,django/django,d5276398046ce4a102776a1e67dcac2884d80dfe,causal,0,True,oracle,oracle,oracle,oracle,strace,100.976033,91.05951,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/django"", ""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/django/core"", ""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/django/core/management"", ""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/django/core/management/commands"", ""tmp/agenttx-swe-django__django-11039-causal-0-_c1mdapg/repo/django/core/management/commands/sqlmigrate.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
.
----------------------------------------------------------------------
Ran 1 test in 0.010s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-11039,short,,django/django,3.0,django/django,django/django,d5276398046ce4a102776a1e67dcac2884d80dfe,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,21.936655,11.951279,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/django"", ""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/django/core"", ""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/django/core/management"", ""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/django/core/management/commands"", ""tmp/agenttx-swe-django__django-11039-temporal_checkpoint-0-l3c432so/repo/django/core/management/commands/sqlmigrate.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
.
----------------------------------------------------------------------
Ran 1 test in 0.010s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-11039,short,,django/django,3.0,django/django,django/django,d5276398046ce4a102776a1e67dcac2884d80dfe,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,22.045563,12.166155,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/django"", ""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/django/core"", ""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/django/core/management"", ""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/django/core/management/commands"", ""tmp/agenttx-swe-django__django-11039-whole_branch_abort-0-slwcz___/repo/django/core/management/commands/sqlmigrate.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
","Creating test database for alias 'default'...
Creating test database for alias 'other'...
.
----------------------------------------------------------------------
Ran 1 test in 0.010s

OK
Destroying test database for alias 'default'...
Destroying test database for alias 'other'...
"
swe,django__django-11049,short,,django/django,3.0,django/django,django/django,17455e924e243e7a55e8a38f45966d8cbb27c273,causal,0,True,oracle,oracle,oracle,oracle,strace,45.140333,34.979639,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/django"", ""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/django/db"", ""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/django/db/models"", ""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/django/db/models/fields"", ""tmp/agenttx-swe-django__django-11049-causal-0-e3in92s1/repo/django/db/models/fields/__init__.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"Testing against Django installed in '/testbed/django'
System check identified no issues (0 silenced).
",".
----------------------------------------------------------------------
Ran 1 test in 0.000s

OK
"
